docno,category1,category2,category3,category4,category5,category6,category7,category8,category9,category10
73e81f0546ef0fd78e259c19b4e83dd69faa26ab,2,2,2,,,,,,,
4d60687583e42658fa1c47c9aa02813ce428da4b,2,2,2,,,,,,,
d9686d322a1d6c30ae7625e8f4d7a9b7807845fb,2,,,,,,,,,
0a40f19b3c7611bb798e8fc8641cd15bfc5eeaeb,2,2,2,,,,,,,
eed261e0c388dbd415568dbfb9f8abd0f910eb9d,2,2,,,,,,,,
4ab74b9a0bd8baeedb841909b199ba9b1180fa36,2,2,2,2,,,,,,
9ac44b0b7a4413334e4dc59e5e78906aa272dc5d,2,2,2,,,,,,,
4d7a9197433acbfb24ef0e9d0f33ed1699e4a5b0,2,2,2,2,2,,,,,
bc7126651b938de6acdfa6e86b4732669ce5759a,2,2,2,2,2,2,2,2,2,
69824ca11c7a1b507de293724d9b03a8a83a8dfe,2,2,,,,,,,,
8e1aade8f7e89bc10c3c4214e525b1d3ea4c67e8,2,2,2,,,,,,,
4aa09ff591eccd67921d821a11c418f05a78a5a3,2,2,2,,,,,,,
4b3a1e76df91cbe05ea2a39e6aad59e20931bffd,2,,,,,,,,,
c6c06276881106fc53fc3e6f917341402e8280ed,2,2,2,,,,,,,
2301d5aa7f47fef0d23ad0323e2ac1a72cbbf21d,1,1,1,2,1,1,2,2,,
1049a0a79408aedf617568b5bda2268bda3a4520,2,2,2,2,,,,,,
4739b12df2cc21389710a90de85bc70433ff32db,2,,,,,,,,,
2613e03d9c2e8dc4f877560f0c4d5c7269abf5b8,1,,,,,,,,,
df2b0e26d0599ce3e70df8a9da02e51594e0e992,,,,,,,,,,
acb5942773aeae239f12cf268afd61bfb950bc0f,2,2,2,,,,,,,
1d5b0ad40875c4f25bb4361a876324e434ecf2ed,2,2,,,,,,,,
f20ac6a74b3bf9494f63471bc3e0b8ef7ed810d1,1,1,,,,,,,,
4b9bfb0abb36b343e23ad35fb7fd1443d052d43b,2,2,2,2,,,,,,
0045a40a1da3024aea2fa080d69ea721e446f215,2,2,2,2,,,,,,
880765d1251e4b3aa33b0bf3800ddd30afba2c00,,,,,,,,,,
10409aef8424b8bb58d8ffd5e937fc29ab24ddfa,1,,,,,,,,,
821a1fc3e9eda119fb48851e56b9216c13cfa849,1,1,,,,,,,,
500819c6ce692ce474f9a961e89a36794a45e384,1,2,2,,,,,,,
45552fa9afba0c33f4a24cbc40e0b044938442cb,2,,,,,,,,,
8157ceeb5c2cb3abdcd4347a7fae3377d25959d9,2,2,2,2,2,2,2,2,2,
398db27d22e5257cda4d024a4423965f6e01cb1d,2,,,,,,,,,
2530ad6e8fcd6ac67b2047c29d0173aa1d77ee59,2,,,,,,,,,
a8fc5006741357ccb1f21fa500bcee5d6599708e,2,2,2,2,2,,,,,
f08b251a76bcfe809a9c378c5277f755cb577ca0,2,2,2,2,,,,,,
8972bf50d2e1972a2a94a924b619beeec8f7989f,2,2,2,,,,,,,
3e392a0d1b3cdb9013ae0c18317cc7f555a16dca,2,,,,,,,,,
27ae9cdab1fbf96e31f834c6ff3e24f936bc853f,2,,,,,,,,,
f147d2e18b33c212ee3f8f91f457050d74985a35,2,2,2,,,,,,,
dae1b2d710f987c362a1b366d4f72a88042b51be,2,2,2,2,2,,,,,
fc0877f2cd41be4a647877d1c3f2509bfc4f1549,1,,,,,,,,,
bffbbd15d3fa89ab5fa69ad29618167e4a55fe86,2,2,2,2,,,,,,
cc3271fee37d952e55cf8c30a3b0c1f6b91133fe,2,2,,,,,,,,
fea13dcb73f9754ca498ef700769ec21793e6870,2,2,2,2,,,,,,
2ab68967d5f0c21b1fac007ee6efa087158f57a6,1,1,,,,,,,,
afa327a1a1f8dbad466ebe04628cae70b547f9ec,2,2,,,,,,,,
5e7a0b587391c2af241ebbb7619a5ba918ba0a69,1,1,1,1,,,,,,
ba575d984e2c6e6cf6fab7705c57f3f88e09225a,2,2,2,2,2,2,2,2,,
750def82d074fa8504907546cb8f33789148e9d9,2,2,,,,,,,,
8c43e4de4146002079b0b84791a2f93692b9f9c0,2,,,,,,,,,
bd62a0617aa90919c1ddae952300dc20d128d7da,2,2,2,,,,,,,
831607cd49059aad8884a9da156fc693d59aa140,2,1,1,1,,,,,,
3d3f789a56dca288b2c8e23ef047a2b342184950,2,2,2,,,,,,,
4257838337489dfce4b271033bfea06351c4d184,2,2,2,2,,,,,,
bae842d9e8a8353a623e45ee6c22faa10c6794b8,2,2,,,,,,,,
bd0bab6fc8cd43c0ce170ad2f4cb34181b31277d,2,,,,,,,,,
7f98c088e64e194f35d51b1fa8919363485b0c6c,1,1,1,1,1,,,,,
00f1fe233881777c97ead8528324e7c807ef9dfc,2,,,,,,,,,
b1efe271962d723069b095b45d1c623a8a5443c1,2,2,,,,,,,,
690734565e880c0f0bb52e59db4afd06df14ebff,1,1,1,1,,,,,,
db501562c4363285e181250c8f933e02828b6041,2,2,,,,,,,,
7dbd2b34dadeed6fb2efb54225d725de15aa2d51,2,2,2,2,2,2,2,2,2,
9f9c2c167d230571e3f3f29ed355367f6d588c9e,2,,,,,,,,,
192b002523352aacd7cd6caf3f312f64858a1421,2,2,2,2,2,2,2,2,,
31711dfe476624bd88abcae3987eeea5e74c175f,1,1,,,,,,,,
1d62cf4c07b5c26f2fd8c36c63dccf5e645166a9,1,1,1,1,1,,,,,
5c69875be977c1de9392dd8392937ebbf606dd18,2,2,2,,,,,,,
0e5f4ce4c3ce2a208a5353825b1fd7223b89a50e,2,2,2,,,,,,,
c2af9fad37ab623568e1bd33ac6b0283c17759ba,2,2,,,,,,,,
27cb0b42e0573c4891ae2ca444776dee57bfe2ac,1,2,1,1,1,,,,,
ceddbe6252b3802ce458dce656526ec443af0a2a,2,2,,,,,,,,
a5c0450383ee1b65aa30668f39c60d886f28666d,2,2,2,2,,,,,,
4adf89030bb59f9cd97a55af21b419aad9045287,2,2,2,2,2,2,2,2,2,
7bb261eb6f3a1efe287e9b68aa1e3856ee26ebe0,2,2,,,,,,,,
25e53c9bc347792eb2882fc8ecd6a40c38a23f84,2,2,2,1,1,2,2,,,
0f0ce5f80fe66cd61f3da6068e2c9ad488a6b2ff,2,2,,,,,,,,
10990588e70b81172225b188b0c22b418130bd1f,1,1,,,,,,,,
5bbbd4cf1b99008953bd2169485655ec8b6ca741,,,,,,,,,,
a8a6024c1f066174df771ee8b511c916cef44c0e,2,2,2,2,,,,,,
03911c85305d42aa2eeb02be82ef6fb7da644dd0,2,2,2,2,,,,,,
fce5f162011c607cb4ca43c8cbaf277dc50da900,2,2,,,,,,,,
a80b41970db2d500e59e50dd67d442e06558d188,2,2,2,2,2,,,,,
9975b10a37632eaa9eb729d69658fc0c5d3ad8aa,1,1,1,1,1,1,,,,
21e3b91de1c0ccfb1b8570ccb1cd3094018b31b7,2,2,,,,,,,,
48bdcfb20d92f9b0d84e97c088b0033a6c3ed592,2,2,2,2,2,,,,,
7df698c519881f243a977b5dbd7757984040d11e,2,2,2,2,2,2,,,,
aa5056a68334da843a8e0194d9ce779a5f2eefb9,2,2,,,,,,,,
63b58f3f00dcd7a8d53da6d531777524ec440682,2,2,2,2,,,,,,
c269858a7bb34e8350f2442ccf37797856ae9bca,2,2,2,,,,,,,
f25294620706dd9b6129132d545c262ab119d2fb,2,,,,,,,,,
07cd5cfc60c4eb1d17dd01c25f0f9223ed2ccf1d,1,1,,,,,,,,
b599a310a19eb2c8d9e1db65dd014b4941120f0b,2,,,,,,,,,
aeed631d6a84100b5e9a021ec1914095c66de415,2,2,,,,,,,,
dca8171bc0f08ba2756a7e9f70c99accb57c085d,2,,,,,,,,,
a90327a47627c0c8d2081bee6aec557ef9f190d8,1,1,1,1,1,,,,,
c970c10f8d78f89a37bfeee2e2e6b08aad8fbfae,2,2,,,,,,,,
aa9a0dde5a3a44f632e7670afc6b5da9fb264b6e,1,1,1,,,,,,,
92a5a7adae10ebe9c924112d5041314545ceb50e,2,2,2,2,,,,,,
d43c53c6bf9fdf757fdba28d908d768ec3425bb6,2,,,,,,,,,
678467b29b4b947143d960af03b73f32979dc817,1,1,1,1,1,1,,,,
b022f2a277a4bf5f42382e86e4380b96340b9e86,2,2,,,,,,,,
721cf0a421023e220ac1ba4b28ad72afdad2a49d,2,2,,,,,,,,
4f99e97ff7935b4568b1409e5f7f6bb5c65f2904,2,2,2,2,2,2,2,,,
60a3be87c92aa36b08c463c49e5d71fdd60fe2e0,2,2,2,2,2,,,,,
8c282de3b8cd9f5003d87a0722b2966e28e9757c,2,2,,,,,,,,
a64053278bde944a29ea631d1a82d86df874e9f9,2,2,,,,,,,,
094e84c894490313f3e7792c43d816f5088262bd,2,,,,,,,,,
2e6822edc8bcb79a6dcc82aeb87661189acda110,1,1,1,1,,,,,,
90fd9d1df8d9322d148b9608eaea8c1ea6a67db5,2,2,,,,,,,,
647444c4963ddac18626a4d2817eb85e438405c0,1,1,1,,,,,,,
e2804646e5c114c1fc5412d1c5bbc1cc7a4563e3,2,,,,,,,,,
c6bfb6b66ea656d7c1b51ab45cf4131490e80266,2,2,2,,,,,,,
6d998d9784bed716f4ca48fd311c783a470ea965,2,2,2,2,,,,,,
a2e6443f95180b524c65772cd07e26c9692258e1,2,2,,,,,,,,
20dedb0ae7d608ce2705210ff6c405b8f40e1719,2,,,,,,,,,
169076ff2377d0ed563afaaefd5b68b0990bdb68,2,2,2,2,,,,,,
b345b94c106c203bb6bb4eb26e23edf596fa97dd,,,,,,,,,,
18ef500956ea12d7432988331c2d0f0e1d7f4f02,2,2,2,2,,,,,,
e44c450f69a4747773942f89fb771a4613e19631,1,1,1,1,,,,,,
c4a65fd779894be9759333c50c2f44b746fb1743,2,2,2,2,,,,,,
35b40f120683637c647a567e3f39c124ad529326,2,2,2,,,,,,,
cb7201a1e40333798c6f978f7ec058ea0c678511,2,2,2,,,,,,,
0decbb8696f2b5025977ffce3c03ce7108097fd4,2,2,,,,,,,,
bcf4bb3fb3dd383d2343eea16db430837c1ffab2,1,1,2,1,,,,,,
b59e4f2499e0606957a31393d4fba092767fa28c,1,,,,,,,,,
f80fa712d34a630bfde91e4e23e73a9ca969b37c,2,2,,,,,,,,
c8c494ee5488fe20e0aa01bddf3fc4632086d654,2,2,2,2,2,2,2,2,2,
2f028e8b118d061d0a9eb6bddd38ce564ce7de63,2,2,,,,,,,,
bb0459f4aab5020d3588f48122f94062a2f439c3,2,2,2,,,,,,,
2bdb57243bf5846d9a9cca4c487920eaf0faa28d,2,,,,,,,,,
288925c9e4716adfd01bd500d939146d78d2b797,2,2,,,,,,,,
6ccc3112f8c5699ae543b52f6520fcc2f137fe54,2,1,2,2,2,2,2,2,,
cad37bdb0af4702f486ce5dd1fd5e20976590cff,2,2,2,2,,,,,,
292f1c65fb0a3995411f516e3dc501e44a3fed07,2,,,,,,,,,
5a08ef0e5fbf2e27dffbcd5e154b2cddc128b6e8,2,2,2,,,,,,,
570d3fdeee65a83ee7c202d2485cd9f0bcd591de,2,2,2,,,,,,,
c4333232da7606a1e014cede1d4256a742aff577,2,2,2,,,,,,,
cffd51ac65dddbc4b49133e9a943cb6add05827e,2,2,2,2,2,,,,,
0d2df885be9a4a8fe5cd9725d333c33ce6771057,,,,,,,,,,
d13101cbb8ca0abb8aec0bacc5013df4b6a378cf,2,2,,,,,,,,
fb0b4636f408411c644c72555d6087d87a009e37,,,,,,,,,,
914d675e70f8ff66c489add8c923b73d4da22e65,2,2,,,,,,,,
f6f0758b228b359fa425d12d977d7250d2da0f55,1,1,1,1,1,,,,,
00d4f4b2e38a2fbe15c672c21c522e2f95264cb0,2,2,2,2,2,2,2,2,2,
b2d011253da2392e12f0cec80ca194a369470124,1,,,,,,,,,
9af24204719aca37d7b8467923675cdcba54c7a5,2,,,,,,,,,
b90161898ff5ef4236f1c19a5c88138e1c80c5ea,1,1,1,1,,,,,,
fc2c733bb15bf5b9537d55772c5b8149ccf703a5,,,,,,,,,,
c4e04c3ad7e58d45d2cfb686f2106b6a6beedff2,1,,,,,,,,,
b1046b83e211f749f426de5d89dcb14950157397,2,2,,,,,,,,
087271546f9da64b1c63e1b9ee287e6858c82695,2,2,2,2,2,,,,,
2350102c67cf94fb94748797f060509c6f073bb1,2,,,,,,,,,
e976ff4c9e0e3c87a7937d0db4ddcfbff2c68446,1,1,2,1,2,,,,,
710f48e132ec81db95ff292183d607f50d558a79,2,1,2,,,,,,,
11fcddae7039aff91e71ce2609fe161577bc9742,2,,,,,,,,,
884638ff7011c1a2dbba455aa07f406a58e19d50,2,2,,,,,,,,
cbfb9988cf470ad26f8654b8e22579b366d698d4,2,2,,,,,,,,
00536f91152d520fc3df5c34a983035cc58f3e60,2,2,2,2,2,,,,,
d543f7583adf4f2ef0ae72767844f3da372a5627,2,2,2,2,,,,,,
6ed2a177bc33f4e40ac6688c953f694914c53f06,1,1,,,,,,,,
f05c4887482462d5c83d6e77d6f4bbbc612bce95,1,1,1,,,,,,,
0ce03dcf3856aeafd6adbc8a444a9704cfde3a95,2,2,2,2,,,,,,
e9e4d400375861e721ebfe3edfeb7224faca03f2,2,1,2,2,1,1,2,,,
cd504d07b1b7205f7c960da1d2c70cfda4126027,2,2,,,,,,,,
e0410b0bc500667ee351e2cc1ae95bb39d2a9a28,2,2,2,2,2,2,2,2,2,2
2ce666ac06ecbcc1347105e2c92b2f2de38014c4,2,2,2,,,,,,,
e39118b2baab32d8c2a4af3bdd7bf3f7267f9cad,2,2,2,,,,,,,
dfd1ffe1fe37c62e6738fef70447be98778ceab6,2,2,,,,,,,,
ba5267c42ec429cf9533d6ce07d8d3d03177b9ec,2,2,2,,,,,,,
e49da956b23ed295541c80939d4a1261d0a1022f,2,2,,,,,,,,
df7846cded83bc252aa4e5b462a89de6a33421c5,2,2,2,2,,,,,,
6803cbda3de9fdc0646748e7e30cff97a632a16f,2,2,,,,,,,,
0df4130eed037af91164240163b986aeabcd44fd,2,,,,,,,,,
fa8b006693ec36a05b46b0810ad70ef0d19b7ba5,2,,,,,,,,,
ac0082241b48c5637144a388ceb0ba1f24fae634,2,2,2,2,,,,,,
ee12bec4193cd02a354af57ee3ff1e3885b52546,1,2,1,1,1,,,,,
69e8de5bbc5127896bfd2b117c5b182f0addf9c6,1,1,,,,,,,,
5c3f49189140335cf92bd9200db51fee8c7d305d,2,2,2,,,,,,,
2a7eb9154082af671224766da5c5645f0a4a0b29,1,,,,,,,,,
262c19f45313b605600625702a81c1ea47d7bcf3,2,,,,,,,,,
3b29ec2c0e9de927f80feeeb5337a832ee6cd3b6,1,1,1,1,1,,,,,
44fe01145116414662b31e180863c4e1ada51103,1,1,1,1,1,1,,,,
192515372fc1a8a9bdc377d35acf1a125d2b5c5f,,,,,,,,,,
13e81a52ac2f1dbb059eeab61f739d979ae3412d,2,2,2,,,,,,,
b3ef7b901d530a043a2846c717525bd8cbae0ecd,2,2,2,2,2,,,,,
f8a27b6591312fba8108500ab2e8275c92009a71,2,,,,,,,,,
2a1cb60b49d24d598f3b0164dde94d3e52aa3a9a,2,,,,,,,,,
b508f933840b5630b70d5774fd041823327578fd,2,2,2,2,2,2,2,,,
a5b875d95582d69c95c3f741812d780c80bdef89,2,2,2,2,2,2,,,,
28c9da034c23ea5072f299a23a26b8429c61306b,2,2,,,,,,,,
3885a77262dd5848d70891e4aebfca82cdf2cf00,2,2,,,,,,,,
dff64d220c80685bcaca2a32ee62e6863e55dfbb,2,2,2,,,,,,,
259a450c374b03309f0a9fce2cbd910fa8699ae0,2,2,,,,,,,,
93fdbe93b1e14fa83721c20a5750e9ba14a64e9e,1,1,1,,,,,,,
d767e8c8f217f4efb30aebb4f9bd6b9e9c918df3,2,2,2,2,2,2,2,2,2,
e45c2420e6dc59ba6d357fb0c996ebf43c861560,2,2,,,,,,,,
1cb0c425f57f1b052b82ce03e26433b98bcba2d2,1,1,1,1,1,,,,,
f908925ce95619c42ba94b5ac018c2ba52d3b210,2,2,2,2,2,2,2,2,,
897ba4ea5abd0c3b97284870a81deb958e9863dd,2,2,2,2,2,,,,,
e69549deefb694d610985e2d4347d0ad1acbd1a5,2,2,2,2,2,,,,,
446a33cf83184ccd3f8eb29f22544bf25d6d769b,1,1,1,1,,,,,,
a545ae7528a3cac70162fb8816f93b59e999c78a,2,2,,,,,,,,
48f0e4b3bf437934e1668107384d477334d298a6,1,1,1,1,1,,,,,
8c7ea227d4322b807f555295c61befdd5a211e9b,2,2,2,2,2,2,2,2,,
cb57b7ff2b6e855e2cc748c93d2ba33259e66413,2,2,2,,,,,,,
70a462ada6a79125940a46d48e430fa938054819,2,2,2,2,2,2,2,2,,
70edb3e2f6b174408e10989d3ee790066710f0f4,2,2,2,,,,,,,
5e2874a4424ba10de42e640eb17cfdb283a4f096,2,2,,,,,,,,
ed6011f72a4b33f5d671350e6da012ff79a77ca5,1,1,1,,,,,,,
1f12714170277226165928b9c263eae8764d2a05,1,1,1,,,,,,,
794049b87d2961318cac8a0610efc70ef7e6b9b7,1,,,,,,,,,
5239f449210b089b75ab335fc74720dbf2e02b58,2,2,,,,,,,,
c2a7e7a34e6165276d12ce005391e2d48a6c9ebe,2,,,,,,,,,
00170fb680b0e106582b45cd5fe8e32dccfd608d,2,2,,,,,,,,
cb233a89c9b46b10c97e599fa2fc4dad9f6c5bd7,2,2,2,,,,,,,
a071419d6026336cad1d9d9f1fbe61a0fcc7e006,2,2,2,,,,,,,
7e3f4303517b9c4b96848eb3f1f3aff144481446,2,2,2,2,2,2,,,,
91c913cba64342a0b5a361722335a88f3f5b1fd6,2,2,2,2,,,,,,
ed2e47a250c7a868e7f46c8f45e8d78d984a1816,,,,,,,,,,
9f5ff3de4bd01124b202079da948e063fc23bd71,2,2,,,,,,,,
0e2cb268bcd4dfd26041f3a32b8f3374c27398b8,2,2,,,,,,,,
1fdfad3edfedb7ed92b1cc1fbf33f2d92b1c42d3,2,2,,,,,,,,
6d651b25e8a02c008f34331394f4a1fae0403c12,2,2,1,,,,,,,
edfd5f6d75f337ec2d3a84ef691b929e27e65019,2,,,,,,,,,
9186ccfb693e2a1e440390f9721562e310199903,2,2,,,,,,,,
64d627a9212e9fdca34146ec19af15c3f179391e,2,2,2,2,2,2,2,,,
0ee5a26a6dc64d3089c8f872bd550bf1eab7051d,2,,,,,,,,,
427a90eeb96919fae7a202cadb57b57a56e19360,2,2,,,,,,,,
074ff810b9bdb7faee66f9d8bae9f67f1e663882,2,,,,,,,,,
619ee8d9850784b3068649335f4372cef736013b,2,,,,,,,,,
5d729071954cfdc7745beaf4e50bd26943227a6c,2,2,,,,,,,,
adde8b9a4500bd86b019ea0040294a8df8cb7dfb,2,,,,,,,,,
b848f3dfabfd6dbd52423ca1b4c0546e701d48ee,1,1,1,,,,,,,
dec287d31a1f8f415a367ab7e01498dc5924e82a,2,,,,,,,,,
f520d727e7e76253c1d77f26c573474437858593,2,2,2,,,,,,,
e7027a4f6027721b8bf6a7fa067cd13f84b36838,2,2,,,,,,,,
093544b4efc5a3fe6bb828d3011625a5e7b3e8ac,1,1,,,,,,,,
ddb16145e2385027a14009833686d58fb576a44c,2,2,1,2,,,,,,
4dbd9c6bbc10c2319200331c680bb17a51fe6cfe,1,1,1,1,,,,,,
4e95ce827049a350819c5c87caf992f27f9ff792,1,1,1,2,1,1,1,1,1,
9897ea7c388ba60d32af1b33187692a489b38e68,2,,,,,,,,,
66dd2f77d4934c8f503ed9b7864ac4891608e086,2,2,2,2,,,,,,
94180bd9c9392e7de99305532e36aee4700cc565,2,2,2,2,2,2,,,,
af30c3a83f5c203f207a8865dd93c1cc3c13e186,1,1,,,,,,,,
f5b2913c2dd277eb393662a4f3351b923a038a62,1,,,,,,,,,
f0cbfe6681ffe1515879dcd54c956942c88e5480,2,2,2,,,,,,,
c5e45f6231d9fdd3b0689f4df157829244d41972,2,2,,,,,,,,
bd9d39a9080caffc936d663917bd2bded987b966,2,2,,,,,,,,
16cc39ad3da34668004457e1c2238c9a650f08d7,2,,,,,,,,,
947f428dbdcd2a88396206a5e87b0a77fe9ecf09,2,2,2,2,,,,,,
67ef7d6d474995da5e939093ecdddebca5299193,2,2,2,2,,,,,,
9ddfc64b30a014f9debcfa0960ddd425c81bd16d,2,2,2,2,2,,,,,
2828ce99723e141e60398a2bbabfaaec58898033,2,2,,,,,,,,
91efbfffc5ea646fdf4b740936dbc2632a27357f,2,2,,,,,,,,
43d75699788aeaf3a47fd0997d187e84e5f7b6a4,2,2,2,,,,,,,
f67dec0099505e23e9441a9a567fea1d97ff69f6,2,,,,,,,,,
84a35989f257136bacae6d7dbf75b9b65c4ad8fb,2,2,2,,,,,,,
7b8de1a148d61005e92d2cc0de745674fb6faf2f,2,2,2,2,,,,,,
c856ecabe5d61e936bf02fe9e9ca116822d78b7a,2,,,,,,,,,
35d0c9c523f90c5d6ecd08fcbd9bb016860dab28,2,,,,,,,,,
7221c40e8e710365d8f6996e0d64f2ec1d74da8e,2,2,2,,,,,,,
f48fd4de6b43d57096d8dccad49026b7f91a7490,2,2,2,,,,,,,
469640774a900eb95255ef19f2d3b952ade01ebf,1,1,1,1,1,1,,,,
2c16c1fd7425242988339c376fd61e27b1fda24f,2,2,,,,,,,,
86dd654e0664ed3a05a922aaf4913692719c551a,2,2,2,2,2,2,,,,
04bad5b7d0bb50b53c08a8ca2fb74350d93e153c,1,,,,,,,,,
d0818dac77eee5b970736e57a478bcedfb1b15fe,1,1,1,1,,,,,,
aa8fb9ecd22cdf270e7ae97d814360a8cdff978e,2,,,,,,,,,
30316655ffb6473a8a6b5fe0fd5fc2b3bed60e36,1,1,1,,,,,,,
efa6ed36bfeaccb63b5e408c976bea0961873f90,2,2,2,,,,,,,
d5e6e9c58d04a042a3a313d50300ab7c5832063b,,,,,,,,,,
a530ef34f4ae019091772d1347982798f5a643a7,2,2,2,2,2,,,,,
42fed0a3caa7f32d3e4a573e3a3b6589c380a3b5,2,2,2,2,1,,,,,
a07594f0d7941430b995f80dc429ac12872ae3f3,2,2,2,,,,,,,
f7116b68548b509c8b2b61c96ac042d060c973d7,2,,,,,,,,,
4ed50ef3ebdc06a2a4480f7a49a5403515862ea6,2,2,,,,,,,,
bf4ae2c4e258bdd9d21562b5c05420033a02cc1d,2,2,,,,,,,,
d73d87d6810a00d2136c95d5dd45816add78d5d1,2,,,,,,,,,
dd43f1bc6fdc2ddb2a568efff5a73afc4e382862,2,2,,,,,,,,
9cad0d878fbab4194d6d5f3e5676f01c864606f2,2,2,,,,,,,,
a3124650908b88c9b2e03b0add30464ef77c11ce,1,1,,,,,,,,
7964791a1dab49340b55672a6cc3c176f517831b,2,2,2,,,,,,,
177c12be99548fe279165965a1ed6bc746fa992b,2,,,,,,,,,
b37aa1d7b0076bc6ed92790aed2e4ea2953434b6,2,2,2,2,,,,,,
3ead8c6e3252d70702a23fe63cfcbe4a132d30a6,2,2,2,,,,,,,
eba6af69f6f884aef4cb64a2c5fe87cff420c367,2,2,2,,,,,,,
d15436df4d6753ac43c68fef5f22b41a546ac92d,2,2,,,,,,,,
4bd350187254e0bdc0d16491f6a00100a7d1839a,2,,,,,,,,,
e3dc4173d39a7cd6696e27a2abd6a87f9e1ac3d7,2,2,2,2,2,,,,,
a1f392a9077455b920a34b0af0ff41189b997dc2,2,2,2,2,,,,,,
de82c7bcb3dc8b69072bd209737464c7f6956aa0,2,2,,,,,,,,
ff9cc7d8f7a4e516d4e9cebdde5f94fadeafc242,2,2,2,,,,,,,
e177365c0dd642341469ba2f045405646c5dbb79,2,2,,,,,,,,
a0c8852a51be222ed7e8306dc304176082ad0d09,2,2,2,2,2,2,2,2,,
f427c9203c416bc32684277c6df1cbfaa6d692f0,2,2,,,,,,,,
250c1ec468deef1cded3f4c19511756de7bd65f6,2,,,,,,,,,
7a80b8a40cfed43770503035417bfc1d0126d944,1,1,1,1,1,,,,,
ea4a737e9246cfb0989efb1abbbbd3524fe0ca36,2,2,,,,,,,,
73e669b23cfcccd205a45328fee217c3dd0f25c0,2,2,,,,,,,,
c6787dcb8e5145df54745d7da0890c2ee45db609,2,2,2,2,2,,,,,
42fda05d0e10883a9d394ec96cc6bfa40bc4699f,2,,,,,,,,,
6b76676cf0ea4642ce950093b438672dcdb72e2d,1,1,,,,,,,,
a193120975be25b4ba2764e6d7bf9dc01588aafb,2,,,,,,,,,
40c95b8d9978433400a7c032f37c34d140990bb6,2,2,,,,,,,,
5a0baadffad4b90f05e4e2a5cf105833d43cc868,2,2,2,2,2,2,2,2,2,
009af3a1fa932ea1a9efa8d34cb0b6e32feae15e,2,2,,,,,,,,
1361b896eb39acdb014f80a90683a2c3edc8c952,2,,,,,,,,,
f5533ee94a47e55caad4ca8ba58605c8ffac27cc,2,2,2,2,,,,,,
4494644705f61dc95dcff96e62001a9b76d1ef4d,2,2,2,,,,,,,
6b51fdd68f5b45e98b90731e00a5089d97fcb744,2,,,,,,,,,
6e860f706a2f3cb0dbf70a21742d838e01b4d088,2,2,2,2,,,,,,
c7ea96e4cf7faa82edf3b71556b24c4de1ffc918,2,2,2,,,,,,,
aa245959d84734f92d1e8f179417eb7226868e62,2,,,,,,,,,
28167b51df9638eb914115c03dcffc377c48f1e0,2,2,,,,,,,,
d33d800ac886a15c397cccc4ec01482168520acc,2,,,,,,,,,
d24a4e02f534cf8e9f8705690c7a5ba19145becc,1,1,1,1,,,,,,
91200faeae722ca1c9998bb13358e5dd2d2a334e,1,1,1,,,,,,,
e56f87baa5f184ce7e58b7f463fdf48de56f2d99,2,,,,,,,,,
a966699e318c9ce1859dfce6671b7cfa60c0b955,,,,,,,,,,
38016073001359c1ed5ff110950c69f5eb3e936d,2,2,2,2,,,,,,
e5396cda11123de9bc434e458e80611e58d32c61,2,2,2,,,,,,,
c251df9aac713eb95aa141d695236b1294f707a0,2,2,2,2,2,2,2,2,2,
b978a0959e2f408d8dd37759d9363fbfaddaa0a0,2,2,2,,,,,,,
de2d436d724565b8505081bf98de4ed86b3d5248,2,2,2,2,,,,,,
8a5d0b5a9271ea14bcb8479bc32d3844a80655b9,2,2,2,2,2,2,2,2,2,
b60f76fad30bd294d3780c43748bb208c4c0757a,,,,,,,,,,
58091a45af0a11df43eba1f18f287add59d18a80,2,,,,,,,,,
79c270ab702bdb568b42044c5516eb702c0c9854,1,1,1,1,1,,,,,
66b9e0449a06b4ffb0ba91e3b7848d7ade4568f1,2,,,,,,,,,
8c3e779d0574a45ee361d66295e34cd0dabbcd37,,,,,,,,,,
ed0e6b89f6ab151cc4a1f4731a8393d581789f69,2,,,,,,,,,
5c13015a78cc9a7f3ae80b94cd58e3faf40048b6,2,2,2,,,,,,,
c7d36094980d7a3f8ba5d32bc12fd0083d0edf9b,2,2,,,,,,,,
93d5b6f973c9098927bdd7974ea73e3fee239e7f,2,2,,,,,,,,
4e31b8d9113f1d7c5d221b63a12f7aa3d8d93518,1,1,1,,,,,,,
721740d91cf716a179ec716ea241c48c8796f7f1,2,2,2,,,,,,,
b3fea597033a46d5ae282464a8f16d6715187e70,2,2,,,,,,,,
3692d1c5e36145a5783135f3f077f6486e263d23,2,2,,,,,,,,
bf67f70064cb3916b4b4a795a64dff177d3670de,2,,,,,,,,,
b2b057987c398ecf332f50f42891161c99e14aa4,2,2,2,2,,,,,,
b87734eafcbf2d70650f7f8ded2eceb3f13030fd,2,2,,,,,,,,
b1d5583bf12f94b97970583065bc11197b6a4e79,2,,,,,,,,,
01079c7c7f1a3912145ad924adb4472616c22433,2,,,,,,,,,
4a406aa843e385105370cf7a62b2e543a8fa1a1d,2,,,,,,,,,
a25c255d71ebf9a42c1a656321b55d18d7792337,2,2,,,,,,,,
5abba0582c414378630bfb84eff51ebc3e5e6475,2,,,,,,,,,
732cb2c52d352293ff7844385d69ef30b618ca6c,2,2,,,,,,,,
